"Date","Price","Open","High","Low","Vol.","Change %"
"2021-07-11","34,227.7","33,510.8","34,580.6","33,319.8","35.72K","2.14%"
"2021-07-10","33,510.6","33,797.7","34,221.0","33,056.8","50.94K","-0.85%"
"2021-07-09","33,797.4","32,866.3","34,079.2","32,367.0","67.14K","2.83%"
"2021-07-08","32,866.3","33,859.4","33,923.2","32,146.9","108.09K","-2.96%"
"2021-07-07","33,867.8","34,228.7","35,036.6","33,801.3","72.03K","-1.05%"
"2021-07-06","34,225.6","33,688.5","35,062.0","33,581.7","83.63K","1.60%"
"2021-07-05","33,687.8","35,297.0","35,300.5","33,164.1","88.36K","-4.56%"
"2021-07-04","35,298.2","34,742.8","35,957.6","34,740.1","56.13K","1.60%"
"2021-07-03","34,742.8","33,814.2","34,909.8","33,363.3","55.69K","2.75%"
"2021-07-02","33,813.4","33,542.2","33,925.9","32,734.6","78.93K","0.80%"
"2021-07-01","33,543.6","35,030.7","35,032.7","32,839.2","27.41K","-4.23%"
"2021-06-30","35,026.9","35,832.6","36,089.5","34,126.6","107.07K","-2.25%"
"2021-06-29","35,834.7","34,477.3","36,590.3","34,247.6","97.27K","3.94%"
"2021-06-28","34,475.9","34,682.2","35,231.2","33,944.9","112.00K","-0.58%"
"2021-06-27","34,678.5","32,247.1","34,685.5","32,041.7","148.80K","7.55%"
"2021-06-26","32,243.4","31,592.1","32,643.0","30,206.9","156.67K","2.06%"
"2021-06-25","31,594.0","34,660.5","35,490.9","31,337.9","193.43K","-8.86%"
"2021-06-24","34,665.8","33,678.1","35,249.9","32,356.7","119.25K","2.94%"
"2021-06-23","33,674.3","32,498.3","34,784.3","31,736.5","173.34K","3.62%"
"2021-06-22","32,496.4","31,682.7","33,272.5","28,901.8","309.65K","2.54%"
"2021-06-21","31,692.0","35,597.9","35,708.4","31,284.1","256.87K","-10.97%"
"2021-06-20","35,595.8","35,510.9","36,097.9","33,378.0","137.48K","0.23%"
"2021-06-19","35,513.4","35,770.0","36,357.3","34,845.5","105.46K","-0.66%"
"2021-06-18","35,749.4","38,045.5","38,166.0","35,198.5","102.84K","-6.05%"
"2021-06-17","38,052.0","38,337.8","39,529.9","37,425.3","109.58K","-0.74%"
"2021-06-16","38,336.0","40,148.1","40,494.4","38,156.4","123.52K","-4.53%"
"2021-06-15","40,156.1","40,522.5","41,318.0","39,589.9","117.55K","-0.92%"
"2021-06-14","40,529.4","39,024.1","40,970.4","38,769.9","157.35K","3.86%"
"2021-06-13","39,022.9","35,467.5","39,321.6","34,827.0","123.32K","10.02%"
"2021-06-12","35,467.5","37,334.4","37,437.3","34,703.3","87.73K","-4.95%"
"2021-06-11","37,314.6","36,654.3","37,641.1","36,003.3","109.15K","1.81%"
"2021-06-10","36,649.4","37,375.2","38,340.8","35,824.0","154.32K","-1.83%"
"2021-06-09","37,332.2","33,385.5","37,517.6","32,428.6","209.82K","11.83%"
"2021-06-08","33,382.9","33,574.6","34,047.8","31,158.1","193.54K","-0.58%"
"2021-06-07","33,578.0","35,815.4","36,754.6","33,410.1","119.50K","-6.25%"
"2021-06-06","35,815.4","35,518.7","36,434.0","35,265.3","62.20K","0.83%"
"2021-06-05","35,520.0","36,841.2","37,887.6","34,832.0","101.48K","-3.61%"
"2021-06-04","36,851.3","39,191.4","39,255.4","35,659.9","127.71K","-5.96%"
"2021-06-03","39,187.3","37,555.7","39,462.3","37,193.6","106.44K","4.34%"
"2021-06-02","37,555.8","36,687.7","38,199.9","35,981.1","96.89K","2.37%"
"2021-06-01","36,687.6","37,294.3","37,850.3","35,742.7","113.48K","-1.64%"
"2021-05-31","37,298.6","35,644.0","37,480.7","34,213.2","131.70K","4.62%"
"2021-05-30","35,652.8","34,589.3","36,388.6","33,441.0","104.18K","3.09%"
"2021-05-29","34,584.6","35,664.5","37,227.1","33,664.2","160.43K","-3.02%"
"2021-05-28","35,662.5","38,543.2","38,844.1","34,772.4","199.58K","-7.17%"
"2021-05-27","38,417.3","39,249.0","40,322.2","37,190.8","122.93K","-2.12%"
"2021-05-26","39,249.2","38,375.7","40,750.0","37,847.0","153.80K","2.27%"
"2021-05-25","38,378.3","38,753.6","39,740.8","36,540.7","163.01K","-0.96%"
"2021-05-24","38,750.6","34,720.3","39,851.7","34,474.6","244.88K","11.74%"
"2021-05-23","34,679.7","37,446.8","38,248.7","31,192.4","325.73K","-7.39%"
"2021-05-22","37,448.3","37,291.0","38,776.0","35,314.9","185.83K","0.40%"
"2021-05-21","37,297.4","40,611.2","42,108.3","33,592.3","315.50K","-8.40%"
"2021-05-20","40,717.2","36,706.8","42,425.9","35,010.4","269.75K","10.88%"
"2021-05-19","36,720.5","42,898.3","43,516.6","30,261.7","607.10K","-14.40%"
"2021-05-18","42,897.3","43,538.5","45,770.9","42,293.9","154.96K","-1.48%"
"2021-05-17","43,541.3","46,424.2","46,545.4","42,201.5","274.76K","-6.21%"
"2021-05-16","46,426.4","46,729.3","49,764.3","43,920.8","180.07K","-0.60%"
"2021-05-15","46,708.8","49,839.1","50,640.9","46,650.2","131.91K","-6.28%"
"2021-05-14","49,839.8","49,704.9","51,459.2","48,874.0","118.84K","0.27%"
"2021-05-13","49,704.6","49,398.2","51,337.3","46,331.1","236.71K","0.65%"
"2021-05-12","49,384.2","56,694.5","57,938.5","49,187.0","160.74K","-12.90%"
"2021-05-11","56,695.7","55,846.1","56,871.1","54,550.4","96.47K","1.52%"
"2021-05-10","55,848.9","58,251.2","59,523.9","53,678.3","142.61K","-4.10%"
"2021-05-09","58,238.3","58,840.6","59,227.0","56,414.4","103.59K","-1.02%"
"2021-05-08","58,840.1","57,330.3","59,471.1","56,972.2","101.27K","2.62%"
"2021-05-07","57,337.2","56,411.4","58,639.3","55,300.1","110.01K","1.65%"
"2021-05-06","56,405.4","57,441.0","58,364.9","55,294.5","109.02K","-1.80%"
"2021-05-05","57,441.3","53,872.5","57,936.4","53,872.5","119.82K","6.88%"
"2021-05-04","53,741.5","57,170.6","57,201.3","53,741.5","132.33K","-6.00%"
"2021-05-03","57,169.8","56,605.8","58,925.1","56,562.4","89.24K","1.00%"
"2021-05-02","56,603.8","57,807.2","57,868.4","56,110.5","53.61K","-2.08%"
"2021-05-01","57,807.1","57,719.1","58,449.4","57,029.5","63.41K","0.15%"
"2021-04-30","57,720.3","53,562.3","57,925.6","53,088.7","103.74K","7.77%"
"2021-04-29","53,560.8","54,838.6","55,173.7","52,400.0","83.90K","-2.34%"
"2021-04-28","54,841.4","55,036.0","56,419.9","53,876.4","86.96K","-0.35%"
"2021-04-27","55,036.5","54,011.1","55,427.8","53,345.0","84.08K","1.88%"
"2021-04-26","54,020.5","48,963.5","54,320.9","48,815.9","129.76K","10.33%"
"2021-04-25","48,963.6","50,088.2","50,532.4","47,098.5","59.20K","-2.25%"
"2021-04-24","50,088.9","51,140.8","51,183.0","48,775.2","82.25K","-2.06%"
"2021-04-23","51,143.6","51,707.1","52,099.9","47,659.4","214.46K","-1.13%"
"2021-04-22","51,729.5","53,821.3","55,408.4","50,590.9","168.13K","-3.88%"
"2021-04-21","53,820.2","56,479.5","56,764.4","53,657.6","100.26K","-4.71%"
"2021-04-20","56,483.2","55,645.1","57,054.9","53,422.5","115.49K","1.50%"
"2021-04-19","55,646.1","56,208.1","57,517.0","54,272.3","117.51K","-1.00%"
"2021-04-18","56,207.1","60,043.2","60,362.1","51,817.6","216.81K","-6.39%"
"2021-04-17","60,041.9","61,358.3","62,509.1","59,672.1","84.08K","-2.18%"
"2021-04-16","61,379.7","63,211.6","63,518.5","60,027.3","136.85K","-2.90%"
"2021-04-15","63,216.0","62,978.6","63,729.1","62,067.5","76.97K","0.37%"
"2021-04-14","62,980.4","63,544.2","64,778.0","61,366.3","130.43K","-0.88%"
"2021-04-13","63,540.9","59,863.6","63,659.0","59,839.4","126.56K","6.14%"
"2021-04-12","59,863.8","59,982.1","61,259.9","59,569.2","81.88K","-0.19%"
"2021-04-11","59,978.7","59,772.4","60,667.1","59,250.3","58.20K","0.39%"
"2021-04-10","59,748.4","58,127.4","61,229.0","57,900.0","103.72K","2.80%"
"2021-04-09","58,118.7","58,076.8","58,890.9","57,686.0","59.22K","0.07%"
"2021-04-08","58,077.4","55,948.0","58,136.7","55,721.6","64.78K","3.80%"
"2021-04-07","55,948.7","57,996.3","58,627.7","55,489.3","110.69K","-3.53%"
"2021-04-06","57,996.3","59,169.0","59,487.0","57,403.3","77.15K","-1.69%"
"2021-04-05","58,993.4","58,202.3","59,205.1","56,842.7","54.13K","1.36%"
"2021-04-04","58,199.9","57,059.7","58,464.8","56,470.6","57.21K","2.00%"
"2021-04-03","57,059.9","58,976.8","59,770.5","56,906.7","68.74K","-3.25%"
"2021-04-02","58,977.3","58,718.2","60,134.9","58,466.5","72.37K","0.44%"
"2021-04-01","58,718.3","58,763.2","59,406.5","58,040.7","69.04K","-0.08%"
"2021-03-31","58,763.7","58,771.4","59,795.6","56,991.6","98.06K","-0.01%"
"2021-03-30","58,771.3","57,614.6","59,366.9","57,077.1","86.21K","2.00%"
"2021-03-29","57,616.2","55,764.7","58,392.6","54,951.1","107.91K","3.32%"
"2021-03-28","55,765.2","55,856.9","56,504.2","54,711.3","58.71K","-0.17%"
"2021-03-27","55,862.9","55,033.8","56,531.1","54,010.2","73.87K","1.50%"
"2021-03-26","55,036.1","51,317.4","55,074.1","51,302.0","100.30K","7.24%"
"2021-03-25","51,322.3","52,330.0","53,175.4","50,441.3","143.35K","-1.92%"
"2021-03-24","52,325.4","54,309.1","57,169.4","51,725.4","137.91K","-3.91%"
"2021-03-23","54,452.5","54,117.5","55,813.8","52,992.3","84.84K","0.54%"
"2021-03-22","54,158.3","57,379.3","58,379.9","53,784.2","95.53K","-5.62%"
"2021-03-21","57,383.8","58,097.4","58,583.8","55,583.3","77.47K","-1.22%"
"2021-03-20","58,093.4","58,084.1","59,882.1","57,863.0","67.83K","0.01%"
"2021-03-19","58,088.0","57,645.0","59,448.3","56,305.1","83.98K","0.75%"
"2021-03-18","57,656.0","58,911.8","60,088.0","57,099.6","102.62K","-2.13%"
"2021-03-17","58,913.5","56,892.9","58,933.2","54,253.2","118.26K","3.56%"
"2021-03-16","56,889.7","55,619.5","56,889.7","53,342.6","128.51K","1.97%"
"2021-03-15","55,791.3","59,117.4","60,565.9","55,088.8","117.71K","-5.62%"
"2021-03-14","59,113.7","61,192.7","61,673.7","59,113.7","80.29K","-3.40%"
"2021-03-13","61,195.3","57,267.4","61,795.8","56,118.8","134.64K","6.86%"
"2021-03-12","57,265.1","57,806.2","58,052.3","55,134.5","116.96K","-0.92%"
"2021-03-11","57,799.5","55,851.2","58,135.0","54,351.8","129.63K","3.49%"
"2021-03-10","55,851.9","54,882.7","57,328.7","53,073.6","140.96K","1.77%"
"2021-03-09","54,879.0","52,352.4","54,880.6","51,941.3","114.06K","4.91%"
"2021-03-08","52,311.0","50,988.9","52,384.9","49,338.1","68.14K","2.61%"
"2021-03-07","50,982.3","48,899.0","51,434.1","48,890.6","82.91K","4.35%"
"2021-03-06","48,855.6","48,798.7","49,191.8","47,132.8","66.66K","0.13%"
"2021-03-05","48,792.5","48,363.6","49,429.4","46,370.1","113.64K","0.75%"
"2021-03-04","48,428.0","50,388.0","51,757.7","47,521.8","9.56K","-3.90%"
"2021-03-03","50,395.1","48,422.2","52,567.9","48,159.2","44.93K","4.07%"
"2021-03-02","48,424.2","49,595.6","50,191.9","47,100.6","102.10K","-2.36%"
"2021-03-01","49,595.5","45,160.5","49,774.0","45,008.8","137.52K","9.81%"
"2021-02-28","45,164.0","46,136.0","46,582.0","43,100.6","135.08K","-2.11%"
"2021-02-27","46,136.7","46,333.1","48,335.1","45,059.4","98.75K","-0.45%"
"2021-02-26","46,345.6","46,928.5","48,413.9","44,248.2","189.41K","-1.24%"
"2021-02-25","46,928.5","49,695.9","52,013.8","46,773.7","83.22K","-5.57%"
"2021-02-24","49,697.5","48,911.1","51,311.8","47,031.7","153.75K","1.61%"
"2021-02-23","48,911.2","54,114.1","54,115.0","45,093.8","315.07K","-9.61%"
"2021-02-22","54,111.8","57,437.6","57,480.8","48,353.8","244.95K","-5.78%"
"2021-02-21","57,433.8","55,907.6","58,335.1","55,502.7","87.26K","2.70%"
"2021-02-20","55,923.7","55,922.0","57,523.8","54,124.1","127.85K","0.03%"
"2021-02-19","55,906.6","51,590.1","56,238.5","50,816.8","139.43K","8.38%"
"2021-02-18","51,582.2","52,094.5","52,524.0","50,941.6","94.35K","-0.95%"
"2021-02-17","52,079.2","49,161.3","52,577.7","49,018.1","140.03K","5.92%"
"2021-02-16","49,169.7","47,934.2","50,515.8","47,044.4","141.37K","2.57%"
"2021-02-15","47,936.3","48,611.1","48,936.5","45,786.1","123.18K","-1.45%"
"2021-02-14","48,643.4","47,172.1","49,695.1","47,051.9","106.50K","3.13%"
"2021-02-13","47,168.7","47,373.1","48,097.3","46,270.5","89.42K","-0.43%"
"2021-02-12","47,371.7","47,995.0","48,927.4","46,218.6","133.73K","-1.29%"
"2021-02-11","47,990.7","44,834.8","48,622.1","44,041.1","145.77K","7.04%"
"2021-02-10","44,836.0","46,507.8","47,295.3","43,800.5","151.83K","-3.60%"
"2021-02-09","46,508.6","46,396.4","48,143.5","45,104.7","193.87K","0.24%"
"2021-02-08","46,395.7","38,853.6","46,596.4","38,057.0","248.47K","19.41%"
"2021-02-07","38,852.9","39,228.9","39,691.7","37,381.6","125.37K","-1.03%"
"2021-02-06","39,256.6","38,300.6","40,939.7","38,275.3","156.02K","2.50%"
"2021-02-05","38,297.6","36,976.4","38,303.6","36,640.0","100.60K","3.56%"
"2021-02-04","36,982.1","37,648.9","38,707.9","36,380.8","151.44K","-1.77%"
"2021-02-03","37,646.8","35,486.9","37,646.8","35,401.5","131.03K","6.09%"
"2021-02-02","35,485.2","33,514.0","35,976.1","33,462.4","120.85K","5.88%"
"2021-02-01","33,515.7","33,106.8","34,685.6","32,324.9","126.32K","1.23%"
"2021-01-31","33,108.1","34,281.6","34,348.3","32,189.9","101.92K","-3.43%"
"2021-01-30","34,283.1","34,300.0","34,920.9","32,908.5","128.57K","-0.05%"
"2021-01-29","34,301.8","33,381.7","38,546.0","31,953.3","297.73K","2.78%"
"2021-01-28","33,374.8","30,408.9","33,790.8","29,911.9","167.39K","9.77%"
"2021-01-27","30,404.0","32,499.6","32,545.4","29,290.4","194.35K","-6.46%"
"2021-01-26","32,502.1","32,244.1","32,917.7","30,850.0","139.84K","0.77%"
"2021-01-25","32,252.3","32,244.3","34,854.3","31,967.4","142.43K","0.03%"
"2021-01-24","32,241.3","32,088.5","33,034.8","30,982.9","88.21K","0.47%"
"2021-01-23","32,088.9","32,994.1","33,441.4","31,418.2","100.70K","-2.76%"
"2021-01-22","33,000.5","30,838.7","33,821.2","28,871.2","243.09K","7.00%"
"2021-01-21","30,842.1","35,472.3","35,591.1","30,101.8","253.27K","-13.06%"
"2021-01-20","35,476.3","35,862.1","36,384.4","33,444.5","153.61K","-1.46%"
"2021-01-19","36,002.9","36,630.6","37,821.0","36,001.4","79.11K","-1.67%"
"2021-01-18","36,613.2","35,838.2","37,436.8","34,801.0","111.52K","2.16%"
"2021-01-17","35,839.6","36,020.1","36,801.3","33,883.5","126.82K","-0.50%"
"2021-01-16","36,019.5","36,751.8","37,931.7","35,408.4","137.02K","-2.24%"
"2021-01-15","36,845.8","39,175.7","39,715.0","34,488.7","118.42K","-5.95%"
"2021-01-14","39,175.7","37,383.4","40,054.3","36,772.1","172.40K","4.80%"
"2021-01-13","37,382.2","34,061.2","37,764.6","32,451.9","209.93K","9.70%"
"2021-01-12","34,076.1","35,426.0","36,598.7","32,572.7","241.93K","-4.13%"
"2021-01-11","35,544.3","38,195.3","38,217.2","30,411.6","251.04K","-6.93%"
"2021-01-10","38,192.2","40,149.7","41,362.4","35,141.6","215.78K","-4.88%"
"2021-01-09","40,151.9","40,607.2","41,363.5","38,775.1","128.42K","-1.10%"
"2021-01-08","40,599.3","39,466.4","41,921.7","36,613.4","251.29K","2.89%"
"2021-01-07","39,460.2","36,798.5","40,340.9","36,361.2","249.60K","7.25%"
"2021-01-06","36,793.2","33,999.3","36,934.8","33,408.3","227.56K","8.24%"
"2021-01-05","33,991.5","32,015.4","34,414.7","30,010.5","202.13K","6.15%"
"2021-01-04","32,022.6","33,016.6","33,587.5","28,204.5","255.27K","-2.84%"
"2021-01-03","32,958.9","32,192.9","34,755.9","32,029.6","155.21K","2.38%"
"2021-01-02","32,193.3","29,359.7","33,233.5","29,008.0","240.87K","9.65%"
"2021-01-01","29,359.9","28,951.7","29,627.1","28,712.4","100.90K","1.42%"
